seguidor,idResposta,dataResposta
21035095,1037249775480041474,2018-9-05 08:03:12
473747246,1037294420880711681,2018-9-05 11:00:36
951696788137836544,1037475616730296320,2018-9-05 23:00:37
951696788137836544,1037446535292891138,2018-9-05 21:05:03
1004457009952055296,1037475850650824704,2018-9-05 23:01:32
1033883462510342146,1037492577233035265,2018-9-06 00:08:00
991692380909719552,1037508759075966976,2018-9-06 01:12:18
991692380909719552,1037450255254482945,2018-9-05 21:19:50
973665500520747009,1037492033148084224,2018-9-06 00:05:51
703199644004683776,1037673645232013313,2018-9-06 12:07:30
420346801,1037472645422481408,2018-9-05 22:48:48
316208642,1037507763147091968,2018-9-06 01:08:21
56647894,1037464825281040384,2018-9-05 22:17:44
3056414245,1037570370700804096,2018-9-06 05:17:08
12277922,1037476068364439553,2018-9-05 23:02:24
39392067,1037370849312030720,2018-9-05 16:04:18
393718278,1037491838486282241,2018-9-06 00:05:04
35517504,1038034821656784897,2018-9-07 12:02:41
703199644004683776,1037914544931332096,2018-9-07 04:04:45
842782009374248966,1037944504500854784,2018-9-07 06:03:48
56647894,1037786391634227200,2018-9-06 19:35:31
3056414245,1037937387828068352,2018-9-07 05:35:31
889692158348931072,1037893223333736448,2018-9-07 02:40:02
1491130316,1037899246681255936,2018-9-07 03:03:58
1037452822034272256,1038218378056331264,2018-9-08 00:12:05
2455270074,1038228825790984192,2018-9-08 00:53:36
420346801,1038233266837434370,2018-9-08 01:11:14
887894687402647554,1038384813865091072,2018-9-08 11:13:26
889692158348931072,1038056445860896768,2018-9-07 13:28:37
86392086,1038164000108732416,2018-9-07 20:36:00
125566034,1038095990140690433,2018-9-07 16:05:45
978108156,1038140394406588416,2018-9-07 19:02:12
