seguidor,idResposta,dataResposta
1172105106,1033028399894339587,2018-8-24 16:28:57
2384119508,1033014787691696128,2018-8-24 15:34:52
2944943806,1033023137577877505,2018-8-24 16:08:03
830092688259219456,1033017133796663296,2018-8-24 15:44:11
864863966194958336,1033021704161951744,2018-8-24 16:02:21
332298551,1033017351015419905,2018-8-24 15:45:03
865634100,1033014074370600960,2018-8-24 15:32:02
192019372,1033014410443411457,2018-8-24 15:33:22
2939475234,1033014799205117952,2018-8-24 15:34:55
828578403305549824,1033021469993852928,2018-8-24 16:01:25
58588570,1033015083402711040,2018-8-24 15:36:03
68752979,1033015119201136640,2018-8-24 15:36:11
543184554,1033014121187475456,2018-8-24 15:32:13
2898156421,1033014513824681984,2018-8-24 15:33:47
54014107,1033032682714877952,2018-8-24 16:45:59
22873033,1033014078694989824,2018-8-24 15:32:03
22873033,1033013142643724289,2018-8-24 15:28:20
400160847,1033122288076562433,2018-8-24 22:42:02
2743307285,1033013366355181568,2018-8-24 15:29:13
29895507,1033023464209362944,2018-8-24 16:09:21
323431389,1033015099592568833,2018-8-24 15:36:06
15356371,1033014717370040320,2018-8-24 15:34:35
153466903,1033016710251597824,2018-8-24 15:42:30
753637686,1033014361579769857,2018-8-24 15:33:10
17554961,1033054120674910208,2018-8-24 18:11:10
114642376,1033013338295300098,2018-8-24 15:29:06
25375836,1033013449259810818,2018-8-24 15:29:33
115929461,1033398123937189889,2018-8-25 16:58:07
887357578300272642,1033255145545650177,2018-8-25 07:29:58
3087548088,1033132613781872640,2018-8-24 23:23:04
104726797,1033257075592257541,2018-8-25 07:37:38
143205263,1033529964857946112,2018-8-26 01:42:00
518824827,1034089450933047296,2018-8-27 14:45:12
884069715202768896,1034838426917453825,2018-8-29 16:21:22
561622135,1035231780842950656,2018-8-30 18:24:24
900659190,1035232328983961602,2018-8-30 18:26:35
38992400,1035232229104865280,2018-8-30 18:26:11
224833414,1035234787760340992,2018-8-30 18:36:21
349570418,1035627021341061120,2018-8-31 20:34:57
246334008,1035608769315725314,2018-8-31 19:22:25
2743929050,1035589691746275328,2018-8-31 18:06:37
869699052589461504,1035628343331381249,2018-8-31 20:40:12
25346845,1035590509954252800,2018-8-31 18:09:52
799850606705987584,1035589777255542785,2018-8-31 18:06:57
2341571163,1035596406902452225,2018-8-31 18:33:18
1512189007,1035589167722516485,2018-8-31 18:04:32
3259356463,1035595435107205123,2018-8-31 18:29:26
2273210864,1035605328023379968,2018-8-31 19:08:45
242001431,1035591428737560578,2018-8-31 18:13:31
19866404,1035609455185076224,2018-8-31 19:25:09
865634100,1035628987177947136,2018-8-31 20:42:46
2703348794,1035847782526083072,2018-9-01 11:12:11
89509436,1035653107752083460,2018-8-31 22:18:37
29828310,1035629738218254336,2018-8-31 20:45:45
395784978,1035628191057149952,2018-8-31 20:39:36
503646892,1035591690084646912,2018-8-31 18:14:33
36938596,1035589100936593408,2018-8-31 18:04:16
869699052589461504,1036702970640048129,2018-9-03 19:50:23
942873478751031296,1036707230924595200,2018-9-03 20:07:19
716703792314462209,1036702563268145152,2018-9-03 19:48:46
1198109677,1036702755224727552,2018-9-03 19:49:32
1948432513,1037466543020548096,2018-9-05 22:24:33
376417563,1037476483638415361,2018-9-05 23:04:03
4096069032,1037776671393374208,2018-9-06 18:56:54
865634100,1037809566770253825,2018-9-06 21:07:36
222722607,1037794490927538177,2018-9-06 20:07:42
19403298,1037799219925581827,2018-9-06 20:26:30
36938596,1037783840629112832,2018-9-06 19:25:23
