seguidor,idResposta,dataMencao
2865812463,1021827524643442688,2018-7-24 18:40:41
14650385,1022429263511912448,2018-7-26 10:31:46
2892078532,1022679376549343235,2018-7-27 03:05:38
2892078532,1022671317370368001,2018-7-27 02:33:37
2892078532,1022651923823046657,2018-7-27 01:16:33
2892078532,1022638379173904386,2018-7-27 00:22:43
2892078532,1022621776331857921,2018-7-26 23:16:45
2892078532,1022605968381759494,2018-7-26 22:13:56
2892078532,1022600478499250181,2018-7-26 21:52:07
2892078532,1022579409482670080,2018-7-26 20:28:24
2892078532,1022563771401818112,2018-7-26 19:26:16
2892078532,1022541715109015552,2018-7-26 17:58:37
2892078532,1022532903429914625,2018-7-26 17:23:36
2892078532,1022524438917652485,2018-7-26 16:49:58
2892078532,1022498403782152192,2018-7-26 15:06:31
2892078532,1022489012555210754,2018-7-26 14:29:12
2892078532,1022467936836112385,2018-7-26 13:05:27
2892078532,1022450771865075712,2018-7-26 11:57:14
2892078532,1022443858909704192,2018-7-26 11:29:46
2892078532,1022420899839045634,2018-7-26 09:58:32
2892078532,1022411219393826817,2018-7-26 09:20:04
2892078532,1022397739223724032,2018-7-26 08:26:30
2892078532,1022377818418802690,2018-7-26 07:07:21
2892078532,1022363125851541505,2018-7-26 06:08:58
2892078532,1022355031281033216,2018-7-26 05:36:48
2865812463,1022654519031857152,2018-7-27 01:26:51
2865812463,1022595640122060800,2018-7-26 21:32:54
2865812463,1022580613478539274,2018-7-26 20:33:11
2865812463,1022567261146636289,2018-7-26 19:40:08
2865812463,1022547858061451269,2018-7-26 18:23:02
2865812463,1022537384569843712,2018-7-26 17:41:24
2865812463,1022498999964786688,2018-7-26 15:08:53
2865812463,1022435012996739072,2018-7-26 10:54:37
2865812463,1022427935180054529,2018-7-26 10:26:30
2865812463,1022358504127033344,2018-7-26 05:50:36
2865812463,1022352540313243648,2018-7-26 05:26:54
2865812463,1022333359874236421,2018-7-26 04:10:41
2586654001,1022972010606088192,2018-7-27 22:28:27
2892078532,1023046482767872000,2018-7-28 03:24:23
2892078532,1022997468726943744,2018-7-28 00:09:37
2892078532,1022981327497441281,2018-7-27 23:05:29
2892078532,1022976193912627212,2018-7-27 22:45:05
2892078532,1022960939535134727,2018-7-27 21:44:28
2892078532,1022935857588830209,2018-7-27 20:04:48
2892078532,1022930674163089408,2018-7-27 19:44:12
2892078532,1022911956418748418,2018-7-27 18:29:49
2892078532,1022903261785976832,2018-7-27 17:55:16
2892078532,1022897503044333569,2018-7-27 17:32:23
2892078532,1022879449619017729,2018-7-27 16:20:39
2892078532,1022865141224890368,2018-7-27 15:23:48
2892078532,1022848107359416320,2018-7-27 14:16:07
2892078532,1022833430751600641,2018-7-27 13:17:47
2892078532,1022825396469944320,2018-7-27 12:45:52
2892078532,1022817811746435072,2018-7-27 12:15:44
2892078532,1022812273696497664,2018-7-27 11:53:43
2892078532,1022804692211064834,2018-7-27 11:23:36
2892078532,1022770172623511552,2018-7-27 09:06:25
2892078532,1022760145238065152,2018-7-27 08:26:35
2892078532,1022723220649271296,2018-7-27 05:59:51
2892078532,1022721997313384449,2018-7-27 05:55:00
2892078532,1022696837986353154,2018-7-27 04:15:01
2865812463,1023050409814974466,2018-7-28 03:39:59
2865812463,1023005361308151809,2018-7-28 00:40:59
2865812463,1022971380990730240,2018-7-27 22:25:57
2865812463,1022954734234288128,2018-7-27 21:19:48
2865812463,1022936082692943873,2018-7-27 20:05:42
2865812463,1022923771236311042,2018-7-27 19:16:46
2865812463,1022909004262137856,2018-7-27 18:18:06
2865812463,1022859413785399296,2018-7-27 15:01:02
2865812463,1022781564848095232,2018-7-27 09:51:42
2865812463,1022774825612468226,2018-7-27 09:24:55
2865812463,1022759885090549760,2018-7-27 08:25:33
2865812463,1022724466890231808,2018-7-27 06:04:48
2865812463,1022714917131042816,2018-7-27 05:26:52
128873058,1022896892408201216,2018-7-27 17:29:58
2892078532,1023414639122636800,2018-7-29 03:47:18
2892078532,1023412562438877184,2018-7-29 03:39:03
2892078532,1023388130290937856,2018-7-29 02:01:58
2892078532,1023365159337639936,2018-7-29 00:30:41
2892078532,1023350298033704960,2018-7-28 23:31:38
2892078532,1023336455672942593,2018-7-28 22:36:38
2892078532,1023312482184691712,2018-7-28 21:01:22
2892078532,1023297995968835585,2018-7-28 20:03:48
2892078532,1023281793208918017,2018-7-28 18:59:25
2892078532,1023273632502624256,2018-7-28 18:27:00
2892078532,1023258858565840897,2018-7-28 17:28:17
2892078532,1023236586979381248,2018-7-28 15:59:47
2892078532,1023227264388018176,2018-7-28 15:22:45
2892078532,1023207941007130625,2018-7-28 14:05:58
2892078532,1023194688399044608,2018-7-28 13:13:18
2892078532,1023187881492467712,2018-7-28 12:46:15
2892078532,1023185779978383365,2018-7-28 12:37:54
2892078532,1023172749911621632,2018-7-28 11:46:07
2892078532,1023145896228335616,2018-7-28 09:59:25
2892078532,1023130559520882688,2018-7-28 08:58:28
2892078532,1023128332316102661,2018-7-28 08:49:37
2892078532,1023121906973724673,2018-7-28 08:24:05
2892078532,1023106735412838400,2018-7-28 07:23:48
2892078532,1023088210145095680,2018-7-28 06:10:12
2892078532,1023080183451058178,2018-7-28 05:38:18
2892078532,1023062647191810048,2018-7-28 04:28:37
2865812463,1023407213489086465,2018-7-29 03:17:48
2865812463,1023303297267060738,2018-7-28 20:24:52
2865812463,1023282861779111938,2018-7-28 19:03:40
2865812463,1023231679819857920,2018-7-28 15:40:17
2865812463,1023211264686940161,2018-7-28 14:19:10
2865812463,1023164958538952704,2018-7-28 11:15:10
2865812463,1023125372429328385,2018-7-28 08:37:52
778513486754246656,1023545193319092226,2018-7-29 12:26:05
2892078532,1023767627502678016,2018-7-30 03:09:57
2892078532,1023762648167600128,2018-7-30 02:50:10
2892078532,1023755714974625792,2018-7-30 02:22:37
2892078532,1023743622632689665,2018-7-30 01:34:34
2892078532,1023721882716196866,2018-7-30 00:08:11
2892078532,1023711059868372992,2018-7-29 23:25:10
2892078532,1023702801149505541,2018-7-29 22:52:21
2892078532,1023692921428758528,2018-7-29 22:13:06
2892078532,1023674710301790208,2018-7-29 21:00:44
2892078532,1023659338957766657,2018-7-29 19:59:39
2892078532,1023654907595948033,2018-7-29 19:42:03
2892078532,1023650513882173443,2018-7-29 19:24:35
2892078532,1023629288678019073,2018-7-29 18:00:15
2892078532,1023618030050398209,2018-7-29 17:15:30
2892078532,1023608505402621953,2018-7-29 16:37:40
2892078532,1023592954936655872,2018-7-29 15:35:52
2892078532,1023582497869836289,2018-7-29 14:54:19
2892078532,1023574205256937474,2018-7-29 14:21:22
2892078532,1023561649695977472,2018-7-29 13:31:28
2892078532,1023546742141317120,2018-7-29 12:32:14
2892078532,1023533997090123777,2018-7-29 11:41:35
2892078532,1023513609547251712,2018-7-29 10:20:35
2892078532,1023493684199940097,2018-7-29 09:01:24
2892078532,1023488977842724866,2018-7-29 08:42:42
2892078532,1023486889985277952,2018-7-29 08:34:24
2892078532,1023466747201036288,2018-7-29 07:14:22
2892078532,1023451473357795328,2018-7-29 06:13:40
2892078532,1023441330918367233,2018-7-29 05:33:22
2892078532,1023426620034613248,2018-7-29 04:34:55
2865812463,1023771922679652352,2018-7-30 03:27:01
2865812463,1023674965579780096,2018-7-29 21:01:45
2865812463,1023573438173274114,2018-7-29 14:18:19
2865812463,1023543127628566529,2018-7-29 12:17:52
2865812463,1023532681202679808,2018-7-29 11:36:22
