seguidor,idResposta,dataMencao
2892078532,1027173907642634241,2018-8-08 12:45:18
2892078532,1027163973060374528,2018-8-08 12:05:49
3067523493,1027560305117863936,2018-8-09 14:20:42
3067523493,1027559900925308931,2018-8-09 14:19:06
3067523493,1027559713188261888,2018-8-09 14:18:21
1618403114,1027693975430418432,2018-8-09 23:11:52
2892078532,1027857599637737472,2018-8-10 10:02:03
2892078532,1027840394653061120,2018-8-10 08:53:41
2892078532,1027838207352872961,2018-8-10 08:44:59
2892078532,1027814832106627072,2018-8-10 07:12:06
2892078532,1027810412568428545,2018-8-10 06:54:32
2892078532,1027793839325622272,2018-8-10 05:48:41
2892078532,1027778992647155712,2018-8-10 04:49:41
2892078532,1027771348687495168,2018-8-10 04:19:19
2892078532,1027758382302875648,2018-8-10 03:27:47
2892078532,1027749711845969920,2018-8-10 02:53:20
2892078532,1027739570421542912,2018-8-10 02:13:02
2892078532,1027725332525264902,2018-8-10 01:16:28
2892078532,1027706347184443392,2018-8-10 00:01:01
2892078532,1027690624277995523,2018-8-09 22:58:33
2892078532,1027677382277255168,2018-8-09 22:05:55
2892078532,1027668838127726598,2018-8-09 21:31:58
2892078532,1027650829388533760,2018-8-09 20:20:25
2892078532,1027635721786548224,2018-8-09 19:20:23
2892078532,1027619503788748800,2018-8-09 18:15:56
2892078532,1027613560434774016,2018-8-09 17:52:19
2892078532,1027601838525300736,2018-8-09 17:05:44
2892078532,1027589772729090048,2018-8-09 16:17:48
2892078532,1027578658217701376,2018-8-09 15:33:38
2892078532,1027546789380075521,2018-8-09 13:27:00
15437306,1027941126085529600,2018-8-10 15:33:57
905121675968053250,1028211978815266816,2018-8-11 09:30:13
905121675968053250,1028209793314390016,2018-8-11 09:21:32
905121675968053250,1028203884605452288,2018-8-11 08:58:03
3053365210,1028118367599771649,2018-8-11 03:18:15
2892078532,1028208051227119617,2018-8-11 09:14:37
2892078532,1028188598489808896,2018-8-11 07:57:19
2892078532,1028175668998270976,2018-8-11 07:05:56
2892078532,1028169298412560384,2018-8-11 06:40:37
2892078532,1028157190727757824,2018-8-11 05:52:31
2892078532,1028145258889191425,2018-8-11 05:05:06
2892078532,1028142432519639040,2018-8-11 04:53:52
2892078532,1028125560617283587,2018-8-11 03:46:49
2892078532,1028104654280900609,2018-8-11 02:23:45
2892078532,1028095531170623488,2018-8-11 01:47:30
2892078532,1028087005413089280,2018-8-11 01:13:37
2892078532,1028069212407906304,2018-8-11 00:02:55
2892078532,1028055473688391686,2018-8-10 23:08:19
2892078532,1028047293193314311,2018-8-10 22:35:49
2892078532,1028025201248874496,2018-8-10 21:08:02
2892078532,1028016297383288833,2018-8-10 20:32:39
2892078532,1027997456171237376,2018-8-10 19:17:47
2892078532,1027990909269491718,2018-8-10 18:51:46
2892078532,1027973450487529472,2018-8-10 17:42:24
2892078532,1027951977035169792,2018-8-10 16:17:04
2892078532,1027942083930279936,2018-8-10 15:37:45
2892078532,1027922460509962240,2018-8-10 14:19:47
2892078532,1027915481427181568,2018-8-10 13:52:03
2892078532,1027890554955292672,2018-8-10 12:13:00
1618403114,1029171777589714944,2018-8-14 01:04:07
905121675968053250,1029649785253314560,2018-8-15 08:43:33
905121675968053250,1029646802914435072,2018-8-15 08:31:42
905121675968053250,1029635506840039425,2018-8-15 07:46:49
