seguidor,idResposta,dataResposta
47561085,1034633155100127232,2018-8-29 02:45:41
454766713,1034633227581894656,2018-8-29 02:45:58
40147044,1034632117492146176,2018-8-29 02:41:34
1062010357,1034632996605685760,2018-8-29 02:45:03
1579343822,1034679178107355137,2018-8-29 05:48:34
9948192,1034632180826234881,2018-8-29 02:41:49
9948192,1034631779171196928,2018-8-29 02:40:13
192797594,1034932469026381824,2018-8-29 22:35:03
56493202,1034633245185306624,2018-8-29 02:46:02
78818141,1034634257312886785,2018-8-29 02:50:04
45027827,1034632053671616512,2018-8-29 02:41:18
15818343,1034647863861506049,2018-8-29 03:44:08
43757946,1034649882408013826,2018-8-29 03:52:09
50904348,1034631552024494080,2018-8-29 02:39:19
114891259,1034631374488006656,2018-8-29 02:38:36
48887700,1034631474316599301,2018-8-29 02:39:00
22887743,1035327208934367232,2018-8-31 00:43:36
1034480015285440513,1035432019654660097,2018-8-31 07:40:05
32350663,1035325908578578432,2018-8-31 00:38:26
617700902,1036473938128166912,2018-9-03 04:40:18
26864761,1036471663418728448,2018-9-03 04:31:15
1104821078,1036471683119366144,2018-9-03 04:31:20
225337788,1036471217799065600,2018-9-03 04:29:29
37520251,1036471096051097600,2018-9-03 04:29:00
28955441,1036472471136821248,2018-9-03 04:34:28
12451342,1036471130054320129,2018-9-03 04:29:08
304398300,1036471219892105216,2018-9-03 04:29:30
21811128,1036474940440989696,2018-9-03 04:44:17
24587681,1036470840320131073,2018-9-03 04:27:59
2376258206,1036470665170182144,2018-9-03 04:27:17
63809350,1036488993838256128,2018-9-03 05:40:07
34945913,1036470991185035264,2018-9-03 04:28:35
489064583,1036471161687658496,2018-9-03 04:29:16
789973700682461184,1037440809631531008,2018-9-05 20:42:18
296439887,1038162654559227904,2018-9-07 20:30:39
296439887,1038158639717003264,2018-9-07 20:14:42
